,participantID,neoOpenness,neoConscientiousness,neoExtraversion,neoAgreeableness,neoNeuroticism
0,85,1.625,2.9583333333333335,1.5,2.6666666666666665,2.375
1,54,2.125,3.125,2.2916666666666665,2.8333333333333335,2.0416666666666665
2,78,2.375,2.8333333333333335,1.9166666666666667,3.0416666666666665,3.125
3,97,2.5833333333333335,3.0,2.3333333333333335,3.0,1.5833333333333333
4,48,1.875,3.25,2.25,2.875,1.0833333333333333
5,9,2.8333333333333335,2.9166666666666665,1.6666666666666667,3.25,2.625
6,13,2.25,2.8333333333333335,2.1666666666666665,3.0,1.5
7,17,2.7916666666666665,3.0,2.5416666666666665,3.25,1.4166666666666667
8,135,2.4166666666666665,2.9166666666666665,2.3333333333333335,2.9166666666666665,2.125
9,67,1.875,2.3333333333333335,1.625,2.5833333333333335,2.3333333333333335
10,88,2.25,3.0833333333333335,2.0,2.9583333333333335,2.0833333333333335
11,132,1.6666666666666667,2.5416666666666665,1.6666666666666667,2.8333333333333335,2.5833333333333335
12,127,2.375,3.125,2.1666666666666665,2.8333333333333335,2.2916666666666665
13,56,2.9166666666666665,2.8333333333333335,2.875,3.0833333333333335,2.2083333333333335
14,52,2.0416666666666665,2.5833333333333335,1.25,2.875,3.0
15,125,2.5,3.25,2.5416666666666665,3.5416666666666665,1.375
16,39,2.4166666666666665,3.3333333333333335,2.875,2.8333333333333335,1.25
17,1,1.5833333333333333,2.0833333333333335,1.4166666666666667,2.5,2.7916666666666665
18,25,2.3333333333333335,3.1666666666666665,1.875,2.7083333333333335,1.1666666666666667
19,53,2.625,3.375,2.5416666666666665,3.0416666666666665,1.5
20,6,2.0416666666666665,2.0833333333333335,1.5833333333333333,2.7916666666666665,3.0416666666666665
21,114,2.0,2.875,2.4583333333333335,2.875,0.9166666666666666
22,128,2.2916666666666665,3.125,2.0,3.2916666666666665,1.5833333333333333
23,86,2.9166666666666665,3.125,2.5416666666666665,3.2083333333333335,1.8333333333333333
24,61,2.625,3.625,2.875,3.1666666666666665,0.8333333333333334
25,130,2.625,2.9166666666666665,2.9166666666666665,2.75,0.9583333333333334
26,96,2.3333333333333335,2.3333333333333335,2.0833333333333335,3.2083333333333335,2.1666666666666665
27,76,2.5833333333333335,3.0,2.0,2.7916666666666665,2.5833333333333335
28,3,2.375,2.625,2.4583333333333335,2.9166666666666665,2.25
29,33,2.7083333333333335,2.9583333333333335,2.4166666666666665,2.9583333333333335,2.125
30,11,2.0416666666666665,2.8333333333333335,2.25,2.8333333333333335,1.75
31,99,2.2083333333333335,3.4583333333333335,2.4583333333333335,3.0416666666666665,1.0416666666666667
32,50,2.7083333333333335,3.1666666666666665,2.4166666666666665,3.25,1.5833333333333333
33,2,2.2916666666666665,2.4166666666666665,2.1666666666666665,2.625,2.6666666666666665
34,28,1.625,2.8333333333333335,2.4166666666666665,2.75,0.6666666666666666
35,65,1.9583333333333333,2.625,2.0833333333333335,2.8333333333333335,2.7083333333333335
36,118,2.7916666666666665,3.0833333333333335,2.25,3.0,1.6666666666666667
37,122,2.0416666666666665,3.0,1.8333333333333333,3.0416666666666665,2.2083333333333335
38,138,1.6666666666666667,2.5416666666666665,1.4583333333333333,2.9166666666666665,2.0833333333333335
39,113,2.125,3.25,2.375,3.0,1.4166666666666667
40,104,2.5,3.5,2.75,2.9166666666666665,1.125
41,89,1.8333333333333333,2.25,2.125,2.5,1.5833333333333333
42,147,1.6666666666666667,2.3333333333333335,1.3333333333333333,2.6666666666666665,1.1666666666666667
43,93,2.3333333333333335,3.0833333333333335,2.3333333333333335,2.9166666666666665,1.8333333333333333
44,47,2.2916666666666665,2.7916666666666665,2.3333333333333335,2.7916666666666665,1.0833333333333333
