,participantID,neoOpenness,neoConscientiousness,neoExtraversion,neoAgreeableness,neoNeuroticism
0,85,1.6666666666666667,2.9166666666666665,1.375,2.6666666666666665,2.5
1,54,2.0833333333333335,3.2083333333333335,2.25,2.75,2.125
2,78,2.2916666666666665,2.6666666666666665,1.7916666666666667,2.8333333333333335,3.0833333333333335
3,97,2.5416666666666665,3.0,2.3333333333333335,3.0833333333333335,1.5
4,48,1.875,3.25,2.2916666666666665,2.875,1.0833333333333333
5,9,2.8333333333333335,2.7916666666666665,1.6666666666666667,3.25,2.625
6,13,2.2083333333333335,2.9166666666666665,2.0833333333333335,2.9583333333333335,1.4583333333333333
7,17,2.7916666666666665,3.0,2.5833333333333335,3.25,1.375
8,135,2.4166666666666665,2.9166666666666665,2.3333333333333335,2.8333333333333335,2.0833333333333335
9,67,1.7916666666666667,2.375,1.6666666666666667,2.625,2.4166666666666665
10,88,2.2916666666666665,3.0416666666666665,1.9166666666666667,2.9166666666666665,2.0
11,132,1.5416666666666667,2.4166666666666665,1.6666666666666667,2.875,2.5
12,127,2.25,3.125,2.1666666666666665,2.7916666666666665,2.2916666666666665
13,56,3.0416666666666665,2.8333333333333335,2.875,3.125,2.2083333333333335
14,52,2.0416666666666665,2.625,1.1666666666666667,2.875,3.0
15,125,2.4166666666666665,3.2083333333333335,2.5833333333333335,3.5,1.2916666666666667
16,39,2.3333333333333335,3.2916666666666665,2.875,2.75,1.2916666666666667
17,1,1.75,2.125,1.5,2.5833333333333335,2.7083333333333335
18,25,2.2916666666666665,3.2083333333333335,1.875,2.75,1.3333333333333333
19,53,2.5416666666666665,3.375,2.5833333333333335,3.0416666666666665,1.5833333333333333
20,6,2.0416666666666665,2.25,1.5833333333333333,2.7916666666666665,3.0833333333333335
21,114,2.0,2.875,2.4583333333333335,2.9166666666666665,0.9166666666666666
22,128,2.2916666666666665,3.125,2.0,3.3333333333333335,1.5833333333333333
23,86,2.9166666666666665,3.1666666666666665,2.4583333333333335,3.1666666666666665,1.9583333333333333
24,61,2.7083333333333335,3.5833333333333335,3.0,3.25,0.9166666666666666
25,130,2.625,3.0416666666666665,2.9166666666666665,2.8333333333333335,1.0
26,96,2.2083333333333335,2.375,2.125,3.1666666666666665,2.0
27,76,2.5,3.0,2.0833333333333335,2.8333333333333335,2.5416666666666665
28,3,2.3333333333333335,2.625,2.4166666666666665,2.9166666666666665,2.3333333333333335
29,33,2.7083333333333335,2.9583333333333335,2.5,3.0,2.25
30,11,2.2083333333333335,2.8333333333333335,2.1666666666666665,2.75,1.75
31,99,2.125,3.4166666666666665,2.4583333333333335,3.0416666666666665,1.0833333333333333
32,50,2.7083333333333335,3.125,2.4166666666666665,3.25,1.75
33,2,2.125,2.4166666666666665,2.25,2.6666666666666665,2.625
34,28,1.875,2.8333333333333335,2.5,2.75,0.6666666666666666
35,65,1.875,2.7916666666666665,1.9583333333333333,2.6666666666666665,2.7083333333333335
36,118,2.7916666666666665,3.125,2.3333333333333335,3.0,1.75
37,122,2.0416666666666665,3.0,1.8333333333333333,2.9583333333333335,2.1666666666666665
38,138,1.5833333333333333,2.625,1.5416666666666667,2.9166666666666665,2.0
39,113,2.125,3.25,2.4166666666666665,3.0,1.5
40,104,2.5,3.4583333333333335,2.7916666666666665,2.9583333333333335,1.125
41,89,1.875,2.3333333333333335,2.25,2.5833333333333335,1.6666666666666667
42,147,1.625,2.4166666666666665,1.3333333333333333,2.625,1.3333333333333333
43,93,2.4583333333333335,3.0833333333333335,2.3333333333333335,2.9166666666666665,1.6666666666666667
44,47,2.375,2.875,2.3333333333333335,2.7916666666666665,1.0833333333333333
45,121,2.6666666666666665,3.375,2.4583333333333335,3.0833333333333335,1.875
46,22,1.75,2.9583333333333335,2.0,2.9166666666666665,1.9166666666666667
47,68,2.25,3.0833333333333335,2.6666666666666665,3.3333333333333335,1.0416666666666667
48,84,1.7916666666666667,3.3333333333333335,2.625,3.0416666666666665,1.375
49,35,2.25,3.5,2.4583333333333335,2.875,1.375
50,69,2.375,3.2916666666666665,2.4166666666666665,2.875,2.0
51,80,2.1666666666666665,2.8333333333333335,2.4583333333333335,3.3333333333333335,1.0
52,131,2.625,2.9583333333333335,2.7916666666666665,3.4166666666666665,1.75
53,107,1.875,3.0,1.5416666666666667,2.4166666666666665,2.7083333333333335
54,112,1.4583333333333333,2.7083333333333335,1.1666666666666667,2.875,2.0
55,79,2.0833333333333335,2.9166666666666665,2.375,3.3333333333333335,0.7083333333333334
56,40,1.625,2.75,1.3333333333333333,2.5,2.4166666666666665
57,81,2.1666666666666665,2.1666666666666665,1.125,2.9583333333333335,3.375
58,74,2.125,3.0833333333333335,1.9166666666666667,3.0416666666666665,1.0833333333333333
59,119,2.375,3.0416666666666665,2.5833333333333335,3.0416666666666665,1.9166666666666667
60,60,2.2916666666666665,2.0,2.4166666666666665,2.4166666666666665,2.5833333333333335
61,41,2.375,2.9583333333333335,2.4166666666666665,3.0,1.5833333333333333
62,129,2.3333333333333335,3.125,2.625,3.125,1.3333333333333333
63,4,2.7083333333333335,2.625,2.0,2.625,3.1666666666666665
64,30,2.5416666666666665,2.7916666666666665,3.5,3.1666666666666665,0.7916666666666666
65,27,2.7083333333333335,3.0416666666666665,2.5416666666666665,3.0,2.1666666666666665
66,105,2.125,2.5416666666666665,2.0,3.125,2.3333333333333335
67,137,2.0416666666666665,3.0416666666666665,2.0833333333333335,3.2083333333333335,2.2916666666666665
68,55,2.6666666666666665,2.7916666666666665,2.1666666666666665,2.8333333333333335,1.4166666666666667
69,139,2.2083333333333335,3.1666666666666665,2.375,3.2083333333333335,1.2083333333333333
70,26,2.4166666666666665,3.2916666666666665,2.375,3.0,1.5833333333333333
71,57,2.4166666666666665,2.875,2.25,3.0833333333333335,1.875
72,140,2.7916666666666665,3.0833333333333335,2.8333333333333335,3.25,1.2916666666666667
73,91,2.5833333333333335,3.125,2.1666666666666665,3.2916666666666665,1.375
74,82,2.5833333333333335,3.0,2.0833333333333335,3.4583333333333335,2.2083333333333335
75,64,2.375,3.1666666666666665,2.375,3.0833333333333335,1.25
76,8,2.2083333333333335,3.25,2.5833333333333335,3.0,1.6666666666666667
77,120,2.5,3.2083333333333335,2.0833333333333335,2.875,1.75
78,36,2.2083333333333335,2.5416666666666665,1.7916666666666667,3.0,3.0416666666666665
79,111,2.125,3.3333333333333335,2.7083333333333335,3.0833333333333335,1.0416666666666667
80,23,3.0,2.875,2.7083333333333335,2.9583333333333335,1.5
81,102,2.3333333333333335,2.7916666666666665,1.9166666666666667,2.7916666666666665,2.375
82,66,2.1666666666666665,3.0416666666666665,2.0,2.8333333333333335,1.4166666666666667
83,133,2.125,3.25,2.2083333333333335,3.2916666666666665,2.4166666666666665
84,70,3.25,3.0,3.1666666666666665,3.2083333333333335,1.625
85,44,2.5,2.9166666666666665,3.0,3.125,1.4166666666666667
86,20,2.4583333333333335,3.375,2.7916666666666665,3.1666666666666665,1.7916666666666667
87,58,1.5,2.125,1.0416666666666667,2.625,1.5416666666666667
88,7,2.375,3.0,1.5416666666666667,3.0833333333333335,1.875
89,87,2.0833333333333335,3.4166666666666665,2.4166666666666665,3.125,0.7916666666666666
90,51,2.5,2.1666666666666665,2.375,2.4166666666666665,2.7916666666666665
91,5,2.4583333333333335,2.9583333333333335,2.5,3.0833333333333335,2.3333333333333335
92,94,2.5416666666666665,3.0,2.75,2.875,1.3333333333333333
93,83,1.4166666666666667,2.5833333333333335,0.9166666666666666,2.625,3.0833333333333335
94,15,2.75,2.7083333333333335,2.7083333333333335,2.6666666666666665,2.4166666666666665
95,134,2.625,2.8333333333333335,2.3333333333333335,2.5,2.3333333333333335
96,98,2.25,2.7083333333333335,1.9166666666666667,3.0833333333333335,2.4583333333333335
97,109,2.375,3.0833333333333335,2.1666666666666665,3.125,1.9166666666666667
98,37,2.2916666666666665,3.0416666666666665,2.5416666666666665,3.2916666666666665,1.125
99,19,1.7916666666666667,3.0,1.0416666666666667,3.0416666666666665,2.5416666666666665
100,32,3.0416666666666665,2.875,3.0416666666666665,2.9583333333333335,1.4166666666666667
101,10,2.9166666666666665,2.5833333333333335,3.0,2.5,2.0
102,72,2.25,3.0833333333333335,2.4583333333333335,3.0,1.25
103,62,2.2916666666666665,3.0,2.5,2.9166666666666665,1.5
104,59,1.4583333333333333,3.0833333333333335,2.2083333333333335,3.1666666666666665,1.0
105,108,2.3333333333333335,3.1666666666666665,2.5,2.6666666666666665,1.8333333333333333
106,103,2.5833333333333335,2.3333333333333335,1.3333333333333333,2.75,3.0833333333333335
107,100,1.75,2.9166666666666665,2.1666666666666665,2.7083333333333335,1.5
