,participantID,neoOpenness,neoConscientiousness,neoExtraversion,neoAgreeableness,neoNeuroticism
0,85,1.7083333333333333,2.875,1.5,2.7083333333333335,2.5
1,54,2.0,3.1666666666666665,2.2916666666666665,2.7916666666666665,2.2083333333333335
2,78,2.375,2.6666666666666665,1.9583333333333333,2.9166666666666665,3.0833333333333335
3,97,2.5833333333333335,3.0,2.3333333333333335,3.0416666666666665,1.5833333333333333
4,48,1.9583333333333333,3.2916666666666665,2.25,2.8333333333333335,1.0833333333333333
5,9,2.75,2.8333333333333335,1.5833333333333333,3.25,2.5833333333333335
6,13,2.2083333333333335,2.9166666666666665,2.25,2.9583333333333335,1.5
7,17,2.75,3.0,2.5833333333333335,3.3333333333333335,1.3333333333333333
8,135,2.5,2.9166666666666665,2.25,2.8333333333333335,2.0833333333333335
9,67,1.875,2.2916666666666665,1.5833333333333333,2.5416666666666665,2.375
10,88,2.2916666666666665,3.0833333333333335,2.0,2.9583333333333335,2.0833333333333335
11,132,1.6666666666666667,2.4166666666666665,1.6666666666666667,2.9166666666666665,2.5
12,127,2.3333333333333335,3.0833333333333335,2.25,2.875,2.2916666666666665
13,56,2.875,2.8333333333333335,2.875,3.0416666666666665,2.2083333333333335
14,52,1.9583333333333333,2.5833333333333335,1.2083333333333333,2.875,3.0833333333333335
15,125,2.4166666666666665,3.2083333333333335,2.5416666666666665,3.4583333333333335,1.375
16,39,2.3333333333333335,3.2916666666666665,2.9166666666666665,2.8333333333333335,1.25
17,1,1.7916666666666667,2.25,1.5,2.5833333333333335,2.75
18,25,2.25,3.125,1.8333333333333333,2.625,1.1666666666666667
19,53,2.5416666666666665,3.375,2.5833333333333335,3.0833333333333335,1.6666666666666667
20,6,2.125,2.0,1.5833333333333333,2.7916666666666665,3.125
21,114,2.0,2.8333333333333335,2.4583333333333335,2.9583333333333335,0.9583333333333334
22,128,2.3333333333333335,3.125,2.0833333333333335,3.3333333333333335,1.75
23,86,3.0,3.125,2.5416666666666665,3.2083333333333335,1.875
24,61,2.6666666666666665,3.625,2.8333333333333335,3.25,0.9166666666666666
25,130,2.7083333333333335,2.9166666666666665,2.7916666666666665,2.875,1.0833333333333333
26,96,2.25,2.2916666666666665,2.0833333333333335,3.1666666666666665,2.1666666666666665
27,76,2.5833333333333335,3.0,2.0,2.8333333333333335,2.5833333333333335
28,3,2.375,2.7083333333333335,2.2916666666666665,2.9583333333333335,2.3333333333333335
29,33,2.7083333333333335,3.0416666666666665,2.3333333333333335,2.9166666666666665,2.3333333333333335
30,11,2.0416666666666665,2.8333333333333335,2.25,2.75,1.8333333333333333
31,99,2.125,3.4166666666666665,2.4583333333333335,3.0416666666666665,1.0416666666666667
32,50,2.7083333333333335,3.1666666666666665,2.4166666666666665,3.25,1.6666666666666667
33,2,2.1666666666666665,2.3333333333333335,2.1666666666666665,2.7083333333333335,2.75
34,28,1.7083333333333333,2.8333333333333335,2.5416666666666665,2.75,0.7083333333333334
35,65,1.9583333333333333,2.625,1.9583333333333333,2.75,2.7083333333333335
36,118,2.7083333333333335,3.125,2.4166666666666665,3.0,1.5833333333333333
37,122,2.0416666666666665,2.875,1.875,2.9166666666666665,2.1666666666666665
38,138,1.8333333333333333,2.4583333333333335,1.625,2.9166666666666665,2.1666666666666665
39,113,2.0833333333333335,3.25,2.4166666666666665,2.9583333333333335,1.4166666666666667
40,104,2.4166666666666665,3.5,2.7083333333333335,2.9583333333333335,1.125
41,89,2.125,2.3333333333333335,2.25,2.5833333333333335,1.5
42,147,1.75,2.5833333333333335,1.3333333333333333,2.6666666666666665,1.25
43,93,2.375,3.0833333333333335,2.4166666666666665,2.9583333333333335,1.75
44,47,2.2083333333333335,2.8333333333333335,2.2083333333333335,2.875,1.0833333333333333
45,121,2.6666666666666665,3.375,2.4583333333333335,3.0833333333333335,1.8333333333333333
46,22,1.8333333333333333,2.9583333333333335,2.0,2.9166666666666665,2.0
47,68,2.1666666666666665,3.0833333333333335,2.7083333333333335,3.3333333333333335,0.875
48,84,1.875,3.375,2.625,3.0833333333333335,1.4166666666666667
49,35,2.25,3.4166666666666665,2.375,2.875,1.4583333333333333
50,69,2.375,3.3333333333333335,2.4166666666666665,2.9166666666666665,1.9166666666666667
51,80,2.1666666666666665,2.9166666666666665,2.4583333333333335,3.2083333333333335,1.0416666666666667
52,131,2.7083333333333335,2.7083333333333335,2.7916666666666665,3.4583333333333335,1.8333333333333333
53,107,1.7916666666666667,3.0,1.625,2.4166666666666665,2.6666666666666665
54,112,1.375,2.7083333333333335,1.1666666666666667,2.75,1.7916666666666667
55,79,2.0833333333333335,2.9166666666666665,2.375,3.2916666666666665,0.7083333333333334
56,40,1.5833333333333333,2.75,1.25,2.5416666666666665,2.5416666666666665
57,81,2.125,2.4166666666666665,1.1666666666666667,2.9583333333333335,3.4166666666666665
58,74,2.125,3.0416666666666665,1.9166666666666667,3.0833333333333335,1.0833333333333333
59,119,2.5416666666666665,3.0416666666666665,2.5416666666666665,3.0,2.0416666666666665
60,60,2.3333333333333335,2.0833333333333335,2.3333333333333335,2.3333333333333335,2.5
61,41,2.375,2.875,2.5416666666666665,2.875,1.75
62,129,2.4166666666666665,3.125,2.7083333333333335,3.0,1.3333333333333333
63,4,2.6666666666666665,2.4583333333333335,2.0,2.7083333333333335,3.1666666666666665
64,30,2.5,2.75,3.4583333333333335,3.2083333333333335,0.7916666666666666
65,27,2.5833333333333335,3.0416666666666665,2.5,3.0,2.25
66,105,2.125,2.4166666666666665,2.0,3.0833333333333335,2.4166666666666665
