,participantID,neoOpenness,neoConscientiousness,neoExtraversion,neoAgreeableness,neoNeuroticism
0,85,1.625,2.875,1.4166666666666667,2.6666666666666665,2.4583333333333335
1,54,2.0833333333333335,3.2083333333333335,2.3333333333333335,2.875,2.125
2,78,2.3333333333333335,2.6666666666666665,1.9583333333333333,2.9166666666666665,3.125
3,97,2.625,3.0,2.3333333333333335,3.0416666666666665,1.5
4,48,1.875,3.25,2.1666666666666665,2.875,1.0833333333333333
5,9,2.75,2.75,1.75,3.25,2.5833333333333335
6,13,2.2083333333333335,2.8333333333333335,2.1666666666666665,3.0416666666666665,1.5
7,17,2.6666666666666665,2.9583333333333335,2.5833333333333335,3.25,1.3333333333333333
8,135,2.4166666666666665,2.9166666666666665,2.3333333333333335,2.9166666666666665,2.125
9,67,1.8333333333333333,2.4583333333333335,1.625,2.5416666666666665,2.375
10,88,2.2916666666666665,3.0833333333333335,2.0833333333333335,2.9166666666666665,2.0
11,132,1.7083333333333333,2.4166666666666665,1.6666666666666667,2.9166666666666665,2.5
12,127,2.4583333333333335,3.0833333333333335,2.1666666666666665,2.75,2.2916666666666665
13,56,2.9166666666666665,2.8333333333333335,2.875,3.0416666666666665,2.25
14,52,2.0833333333333335,2.6666666666666665,1.125,2.875,2.9583333333333335
15,125,2.5,3.25,2.5416666666666665,3.5,1.375
16,39,2.3333333333333335,3.3333333333333335,2.7916666666666665,2.7916666666666665,1.25
17,1,1.7916666666666667,2.3333333333333335,1.5,2.5833333333333335,2.75
18,25,2.3333333333333335,3.1666666666666665,1.875,2.625,1.25
19,53,2.625,3.3333333333333335,2.5833333333333335,3.0833333333333335,1.5
20,6,2.2083333333333335,2.1666666666666665,1.625,2.7916666666666665,3.125
21,114,1.875,2.9166666666666665,2.4583333333333335,2.9166666666666665,0.875
22,128,2.3333333333333335,3.125,2.0,3.25,1.6666666666666667
23,86,2.9166666666666665,3.1666666666666665,2.625,3.0833333333333335,1.8333333333333333
24,61,2.5833333333333335,3.625,2.9166666666666665,3.2083333333333335,0.9583333333333334
25,130,2.625,2.9583333333333335,2.8333333333333335,2.875,1.0833333333333333
26,96,2.25,2.3333333333333335,2.2083333333333335,3.125,2.125
27,76,2.5833333333333335,3.0,2.0,2.8333333333333335,2.625
28,3,2.4583333333333335,2.7916666666666665,2.375,3.0416666666666665,2.3333333333333335
29,33,2.7083333333333335,3.0,2.4166666666666665,2.9583333333333335,2.3333333333333335
30,11,2.0416666666666665,3.0,2.25,2.8333333333333335,1.75
