,participantID,neoOpenness,neoConscientiousness,neoExtraversion,neoAgreeableness,neoNeuroticism
0,85,1.7083333333333333,2.4166666666666665,1.0833333333333333,3.0,2.875
1,54,2.1666666666666665,3.25,2.25,3.0833333333333335,2.125
2,78,2.2916666666666665,2.7083333333333335,1.5,3.3333333333333335,3.0416666666666665
3,97,2.625,2.8333333333333335,2.0833333333333335,3.375,2.125
4,48,2.0416666666666665,3.1666666666666665,2.25,3.25,0.9166666666666666
5,9,2.375,2.4166666666666665,1.3333333333333333,3.2916666666666665,2.75
6,13,2.3333333333333335,2.75,2.5416666666666665,3.25,1.875
7,17,2.5416666666666665,2.9166666666666665,2.5833333333333335,3.5416666666666665,1.4583333333333333
8,135,2.6666666666666665,2.375,2.375,3.375,2.4166666666666665
9,67,2.25,1.875,1.9583333333333333,2.6666666666666665,2.8333333333333335
10,88,2.0833333333333335,2.7916666666666665,1.6666666666666667,3.0416666666666665,2.75
11,132,1.9166666666666667,1.9583333333333333,1.375,3.0833333333333335,2.75
12,127,2.4583333333333335,3.0416666666666665,2.375,3.1666666666666665,2.4166666666666665
13,56,2.9166666666666665,3.0,2.5833333333333335,3.4166666666666665,2.25
14,52,2.0,2.875,0.875,2.9583333333333335,3.0416666666666665
15,125,2.5,3.5416666666666665,2.7083333333333335,3.7916666666666665,0.9583333333333334
16,39,2.0416666666666665,3.0833333333333335,2.6666666666666665,2.9166666666666665,1.375
17,1,2.0,2.0,1.625,2.5416666666666665,2.625
18,25,2.2916666666666665,2.875,1.9166666666666667,3.0833333333333335,1.3333333333333333
19,53,2.375,3.3333333333333335,2.5,3.3333333333333335,1.75
20,6,2.125,2.2916666666666665,1.5416666666666667,3.0833333333333335,3.0416666666666665
21,114,2.0416666666666665,2.9166666666666665,2.5,3.2083333333333335,0.625
22,128,2.4583333333333335,3.0416666666666665,1.9166666666666667,3.5416666666666665,1.875
23,86,2.9583333333333335,2.8333333333333335,2.5416666666666665,3.4166666666666665,2.125
24,61,2.7083333333333335,3.4583333333333335,3.0416666666666665,3.3333333333333335,0.75
25,130,2.75,2.875,2.9166666666666665,3.0416666666666665,0.8333333333333334
26,96,2.3333333333333335,2.0,2.375,3.5,2.4166666666666665
27,76,2.5833333333333335,2.4583333333333335,1.5,3.2083333333333335,2.9583333333333335
28,3,2.2083333333333335,2.5416666666666665,2.2916666666666665,3.2916666666666665,2.5416666666666665
29,33,2.75,2.6666666666666665,1.625,3.0833333333333335,2.7916666666666665
30,11,2.2083333333333335,2.7916666666666665,2.125,3.2083333333333335,1.9166666666666667
31,99,2.2916666666666665,3.3333333333333335,2.875,3.2916666666666665,0.9166666666666666
32,50,2.5833333333333335,3.0833333333333335,2.2083333333333335,3.7083333333333335,1.9583333333333333
33,2,2.2916666666666665,2.25,2.2083333333333335,2.9166666666666665,2.8333333333333335
34,28,2.0416666666666665,2.5,2.625,3.0,0.9166666666666666
35,65,1.9583333333333333,2.5416666666666665,1.6666666666666667,2.8333333333333335,2.9166666666666665
36,118,2.4583333333333335,2.25,2.625,3.4166666666666665,2.2916666666666665
37,122,2.3333333333333335,3.125,2.1666666666666665,3.2083333333333335,2.2916666666666665
38,138,1.6666666666666667,1.6666666666666667,1.3333333333333333,3.0,2.7083333333333335
39,113,1.9583333333333333,3.2916666666666665,2.4583333333333335,3.2083333333333335,1.6666666666666667
40,104,2.5416666666666665,2.8333333333333335,2.5833333333333335,3.25,1.5833333333333333
41,89,2.1666666666666665,2.1666666666666665,2.0416666666666665,2.5416666666666665,1.7916666666666667
42,147,2.0833333333333335,1.875,1.7083333333333333,2.7083333333333335,1.5416666666666667
43,93,2.4583333333333335,2.875,2.0833333333333335,3.4583333333333335,2.125
44,47,2.375,2.875,2.3333333333333335,3.4583333333333335,1.1666666666666667
45,121,2.625,3.125,2.3333333333333335,3.5,1.75
46,22,2.0416666666666665,2.625,2.2083333333333335,2.9166666666666665,2.0
47,68,2.3333333333333335,2.9583333333333335,2.7916666666666665,3.375,0.6666666666666666
48,84,2.0,3.3333333333333335,2.625,3.0,1.5833333333333333
49,35,2.2916666666666665,3.0416666666666665,1.875,3.2916666666666665,2.2083333333333335
50,69,2.375,3.3333333333333335,2.1666666666666665,3.3333333333333335,2.2916666666666665
51,80,2.2083333333333335,2.75,2.5833333333333335,3.3333333333333335,1.3333333333333333
52,131,2.5833333333333335,3.0833333333333335,2.8333333333333335,3.5416666666666665,1.5416666666666667
53,107,2.0,2.9166666666666665,1.375,2.875,2.75
54,112,1.9166666666666667,2.5833333333333335,1.4583333333333333,2.9166666666666665,2.0
55,79,2.0833333333333335,2.7916666666666665,2.5416666666666665,3.4583333333333335,0.375
56,40,1.7916666666666667,2.375,0.9166666666666666,2.5833333333333335,2.875
57,81,2.25,1.5833333333333333,0.7916666666666666,2.9583333333333335,3.5
58,74,2.2083333333333335,2.9583333333333335,2.0,3.5,1.25
59,119,2.4583333333333335,2.7916666666666665,2.5,3.5416666666666665,2.375
60,60,2.5416666666666665,2.1666666666666665,2.4583333333333335,2.7916666666666665,2.7916666666666665
61,41,2.4166666666666665,2.8333333333333335,2.4166666666666665,3.0833333333333335,2.0833333333333335
62,129,2.3333333333333335,3.2083333333333335,2.9166666666666665,3.3333333333333335,0.75
63,4,2.5,2.4583333333333335,2.0416666666666665,2.7083333333333335,3.1666666666666665
64,30,2.875,2.5833333333333335,3.4166666666666665,3.2083333333333335,0.6666666666666666
65,27,2.375,2.75,2.25,3.125,2.4166666666666665
66,105,2.0,1.7083333333333333,1.5,3.4166666666666665,2.75
67,137,2.0833333333333335,3.25,2.1666666666666665,3.25,2.75
68,55,2.5833333333333335,2.7083333333333335,2.625,3.375,1.4166666666666667
69,139,2.25,2.9166666666666665,2.2083333333333335,3.375,1.0416666666666667
70,26,2.5,3.0,2.5,3.3333333333333335,2.2083333333333335
71,57,2.5416666666666665,2.5416666666666665,2.125,3.2916666666666665,2.5
72,140,2.75,2.5,3.0,3.375,1.5
73,91,2.375,3.0,2.0833333333333335,3.5416666666666665,1.3333333333333333
74,82,2.2916666666666665,2.75,1.4583333333333333,3.7083333333333335,2.625
75,64,2.125,3.0833333333333335,2.0416666666666665,3.3333333333333335,1.9583333333333333
76,8,2.5,3.1666666666666665,2.7916666666666665,3.375,1.875
77,120,2.5416666666666665,2.8333333333333335,2.125,3.0416666666666665,2.4583333333333335
78,36,2.1666666666666665,2.75,1.3333333333333333,3.25,2.875
79,111,2.75,3.6666666666666665,2.9583333333333335,3.2916666666666665,0.6666666666666666
80,23,2.6666666666666665,1.7916666666666667,2.875,3.375,1.625
81,102,2.4583333333333335,2.75,1.9583333333333333,3.0833333333333335,2.8333333333333335
82,66,2.0416666666666665,2.9166666666666665,2.0,2.9166666666666665,1.25
83,133,2.2083333333333335,3.375,1.7083333333333333,3.5416666666666665,2.5833333333333335
84,70,3.3333333333333335,3.0833333333333335,3.2916666666666665,3.5833333333333335,1.4583333333333333
85,44,2.5833333333333335,2.6666666666666665,2.9583333333333335,3.4166666666666665,2.125
86,20,2.7083333333333335,3.2083333333333335,2.9583333333333335,3.5833333333333335,2.125
87,58,2.0,2.0833333333333335,1.0833333333333333,2.7916666666666665,2.0416666666666665
88,7,2.2916666666666665,2.75,1.625,3.375,2.2916666666666665
89,87,2.25,3.3333333333333335,2.4166666666666665,3.4166666666666665,0.5833333333333334
90,51,2.5833333333333335,1.875,2.5416666666666665,2.2083333333333335,2.6666666666666665
91,5,2.5416666666666665,2.9583333333333335,2.25,3.375,2.75
92,94,2.2083333333333335,3.0,2.4166666666666665,3.2083333333333335,1.2916666666666667
93,83,1.75,2.625,0.7083333333333334,2.7916666666666665,3.0833333333333335
94,15,2.75,2.125,2.9583333333333335,3.0833333333333335,2.5833333333333335
95,134,2.5,1.9583333333333333,2.1666666666666665,2.9583333333333335,2.5833333333333335
96,98,2.2083333333333335,3.0416666666666665,1.7916666666666667,3.2916666666666665,2.5
97,109,2.5,2.5416666666666665,1.6666666666666667,3.5416666666666665,2.1666666666666665
98,37,2.1666666666666665,3.0416666666666665,3.125,3.5416666666666665,1.0416666666666667
99,19,2.0833333333333335,3.0,0.875,3.3333333333333335,2.5416666666666665
100,32,2.9166666666666665,2.5416666666666665,3.2083333333333335,3.1666666666666665,0.7916666666666666
101,10,3.25,2.4166666666666665,3.125,2.5416666666666665,2.3333333333333335
102,72,2.25,2.8333333333333335,2.4166666666666665,3.375,1.8333333333333333
103,62,2.25,2.9583333333333335,2.5833333333333335,3.25,1.2916666666666667
104,59,1.9166666666666667,3.2083333333333335,2.125,3.4583333333333335,0.7916666666666666
105,108,2.4166666666666665,3.0,2.5833333333333335,2.875,2.1666666666666665
106,103,2.75,1.9166666666666667,1.5416666666666667,3.0,2.9166666666666665
107,100,2.0416666666666665,2.875,2.125,2.9166666666666665,1.3333333333333333
