,participantID,neoOpenness,neoConscientiousness,neoExtraversion,neoAgreeableness,neoNeuroticism
0,85,1.875,2.5,1.0833333333333333,2.9166666666666665,2.75
1,54,2.0833333333333335,3.625,2.125,3.1666666666666665,1.8333333333333333
2,78,2.3333333333333335,2.75,1.4583333333333333,3.3333333333333335,3.1666666666666665
3,97,2.375,3.0416666666666665,1.75,3.3333333333333335,1.8333333333333333
4,48,1.7083333333333333,3.4166666666666665,2.0833333333333335,3.2916666666666665,0.7916666666666666
5,9,2.875,2.3333333333333335,1.5416666666666667,3.4583333333333335,2.5833333333333335
6,13,2.0416666666666665,2.6666666666666665,2.3333333333333335,3.1666666666666665,1.4583333333333333
7,17,2.5416666666666665,2.625,2.0,3.75,1.5833333333333333
8,135,2.4583333333333335,2.0833333333333335,1.9166666666666667,3.25,2.5833333333333335
9,67,2.3333333333333335,2.1666666666666665,1.6666666666666667,2.3333333333333335,2.8333333333333335
10,88,1.9583333333333333,2.875,1.5,3.2083333333333335,2.3333333333333335
11,132,1.875,1.875,1.2916666666666667,2.875,2.4583333333333335
12,127,2.1666666666666665,3.2083333333333335,1.9166666666666667,2.9583333333333335,2.625
13,56,3.0,2.7916666666666665,2.875,3.4166666666666665,2.5
14,52,1.75,2.6666666666666665,0.8333333333333334,2.8333333333333335,2.9583333333333335
15,125,2.1666666666666665,3.25,2.0833333333333335,3.7916666666666665,1.4166666666666667
16,39,2.2083333333333335,3.2083333333333335,2.75,3.125,1.25
17,1,1.625,2.3333333333333335,1.625,2.5416666666666665,2.4166666666666665
18,25,2.2083333333333335,2.9583333333333335,1.625,2.9583333333333335,1.375
19,53,2.4583333333333335,3.2916666666666665,2.5416666666666665,3.4166666666666665,1.375
20,6,2.0416666666666665,1.9583333333333333,1.9583333333333333,2.7083333333333335,3.3333333333333335
21,114,1.75,2.5416666666666665,2.25,3.0833333333333335,0.5833333333333334
22,128,2.1666666666666665,3.1666666666666665,1.7083333333333333,3.7083333333333335,1.5
23,86,2.875,2.5,1.9166666666666667,3.4166666666666665,2.1666666666666665
24,61,2.5,3.5416666666666665,3.0416666666666665,3.4166666666666665,0.6666666666666666
25,130,2.8333333333333335,2.7083333333333335,3.125,2.8333333333333335,0.6666666666666666
26,96,2.1666666666666665,2.125,2.4166666666666665,3.375,2.25
27,76,2.2916666666666665,2.5833333333333335,1.625,3.0833333333333335,2.9583333333333335
28,3,2.2916666666666665,2.5,2.25,2.9583333333333335,2.3333333333333335
29,33,2.875,2.5833333333333335,1.4583333333333333,3.125,2.3333333333333335
30,11,1.7083333333333333,2.8333333333333335,1.7083333333333333,3.0,1.5833333333333333
31,99,2.0,3.375,2.3333333333333335,3.375,0.5833333333333334
32,50,2.5,3.4166666666666665,2.25,3.7083333333333335,1.4583333333333333
33,2,1.7916666666666667,1.875,1.8333333333333333,2.7083333333333335,2.9166666666666665
34,28,1.5,2.4583333333333335,2.2916666666666665,2.875,0.25
35,65,1.7916666666666667,2.7083333333333335,1.7916666666666667,2.9583333333333335,2.7916666666666665
36,118,2.5833333333333335,2.5416666666666665,2.2916666666666665,3.4583333333333335,1.625
37,122,1.9166666666666667,3.2083333333333335,1.8333333333333333,3.1666666666666665,2.0833333333333335
38,138,1.625,2.125,1.25,2.75,2.1666666666666665
39,113,1.5833333333333333,3.4166666666666665,1.9583333333333333,3.2916666666666665,1.5833333333333333
40,104,2.3333333333333335,3.25,2.5,3.2083333333333335,1.0416666666666667
41,89,1.7083333333333333,2.25,1.5416666666666667,2.5,1.625
42,147,1.9166666666666667,2.0416666666666665,1.4583333333333333,2.75,1.5
43,93,2.2916666666666665,3.2083333333333335,2.0833333333333335,3.4583333333333335,1.7916666666666667
44,47,2.25,2.7083333333333335,2.25,3.3333333333333335,0.7083333333333334
45,121,2.3333333333333335,3.4166666666666665,2.4166666666666665,3.5833333333333335,1.5833333333333333
46,22,1.75,2.7916666666666665,1.7083333333333333,3.0416666666666665,1.7916666666666667
47,68,2.0833333333333335,2.4583333333333335,2.7916666666666665,3.3333333333333335,0.625
48,84,1.625,3.5833333333333335,2.125,3.1666666666666665,1.5
49,35,1.7916666666666667,3.6666666666666665,1.875,3.0833333333333335,1.7916666666666667
50,69,2.375,3.375,1.8333333333333333,3.4166666666666665,2.625
51,80,2.0,2.4583333333333335,2.125,3.375,0.9583333333333334
52,131,2.4166666666666665,2.375,2.75,3.4583333333333335,2.125
53,107,1.9166666666666667,3.0416666666666665,1.4583333333333333,2.625,2.9166666666666665
54,112,1.25,2.4583333333333335,1.0,2.9166666666666665,1.875
55,79,1.5,2.4583333333333335,2.0416666666666665,3.4166666666666665,0.5833333333333334
56,40,1.9166666666666667,2.7083333333333335,0.9583333333333334,2.7916666666666665,2.6666666666666665
57,81,2.0833333333333335,1.875,0.9166666666666666,3.0416666666666665,3.75
58,74,1.8333333333333333,2.8333333333333335,1.5416666666666667,3.4166666666666665,1.375
59,119,2.2083333333333335,2.75,1.9166666666666667,3.3333333333333335,2.0833333333333335
60,60,2.0,2.0416666666666665,2.3333333333333335,2.5416666666666665,2.75
61,41,2.4166666666666665,2.75,2.6666666666666665,3.0,1.875
62,129,1.9166666666666667,3.0416666666666665,2.5416666666666665,3.1666666666666665,1.0
63,4,2.375,2.1666666666666665,1.7916666666666667,2.8333333333333335,3.125
64,30,2.25,2.0833333333333335,3.2083333333333335,3.2916666666666665,0.375
65,27,2.375,3.2083333333333335,2.0,3.3333333333333335,2.3333333333333335
66,105,2.0833333333333335,1.5416666666666667,1.4166666666666667,3.5,2.5
67,137,2.0,3.2083333333333335,1.9166666666666667,3.25,2.1666666666666665
68,55,2.2916666666666665,2.3333333333333335,2.4166666666666665,3.1666666666666665,1.3333333333333333
69,139,2.25,2.875,2.0416666666666665,3.375,1.375
70,26,2.2916666666666665,3.4583333333333335,1.9583333333333333,3.1666666666666665,2.1666666666666665
71,57,2.1666666666666665,3.0,1.75,3.2916666666666665,2.2916666666666665
72,140,2.625,2.5416666666666665,2.7916666666666665,3.2916666666666665,1.625
73,91,2.0416666666666665,3.1666666666666665,1.5,3.625,1.5
74,82,2.375,2.5416666666666665,1.6666666666666667,3.6666666666666665,2.5833333333333335
75,64,2.25,3.2916666666666665,2.0416666666666665,3.375,1.5
76,8,2.0,3.4583333333333335,2.4166666666666665,3.3333333333333335,1.625
77,120,2.375,3.1666666666666665,1.8333333333333333,3.0833333333333335,2.0
78,36,2.125,2.4583333333333335,1.625,3.125,2.75
79,111,2.4166666666666665,3.75,2.8333333333333335,3.2916666666666665,0.5833333333333334
80,23,2.5,2.2083333333333335,2.5416666666666665,3.4166666666666665,1.2916666666666667
81,102,2.5,2.9583333333333335,2.0,3.2083333333333335,2.4583333333333335
82,66,1.625,3.0416666666666665,1.4583333333333333,2.75,0.9583333333333334
83,133,2.2083333333333335,3.375,1.875,3.625,2.4166666666666665
84,70,3.125,2.5833333333333335,3.0416666666666665,3.4583333333333335,2.3333333333333335
85,44,2.0833333333333335,2.7083333333333335,2.7916666666666665,3.375,1.875
86,20,2.3333333333333335,3.4583333333333335,2.5833333333333335,3.4583333333333335,2.2916666666666665
87,58,1.75,1.9583333333333333,0.7916666666666666,2.8333333333333335,1.5416666666666667
88,7,2.3333333333333335,3.0416666666666665,1.7083333333333333,3.5416666666666665,1.9166666666666667
89,87,1.875,3.7083333333333335,2.2083333333333335,3.25,0.5416666666666666
90,51,2.2916666666666665,1.7916666666666667,2.0416666666666665,2.4166666666666665,3.0416666666666665
91,5,2.375,3.125,1.9166666666666667,3.5416666666666665,2.625
92,94,2.25,2.5416666666666665,2.3333333333333335,3.1666666666666665,1.125
93,83,1.625,2.5416666666666665,0.5416666666666666,2.5833333333333335,2.875
94,15,2.625,2.25,2.7916666666666665,3.0416666666666665,2.7083333333333335
95,134,2.625,2.0833333333333335,1.875,2.9583333333333335,2.4166666666666665
96,98,2.0833333333333335,2.7916666666666665,1.5,3.3333333333333335,2.625
97,109,2.375,2.625,1.625,3.4583333333333335,1.7916666666666667
98,37,1.375,2.75,2.3333333333333335,3.5833333333333335,1.125
99,19,1.9166666666666667,3.2083333333333335,0.9583333333333334,3.2083333333333335,2.2916666666666665
100,32,2.7083333333333335,2.5416666666666665,3.1666666666666665,3.0833333333333335,1.4166666666666667
101,10,2.875,2.1666666666666665,3.25,2.375,2.125
102,72,1.8333333333333333,2.7083333333333335,1.8333333333333333,3.125,1.2916666666666667
103,62,2.0416666666666665,2.5,2.4583333333333335,3.0,1.5833333333333333
104,59,1.3333333333333333,3.5,2.1666666666666665,3.5416666666666665,0.6666666666666666
105,108,2.2083333333333335,3.2916666666666665,2.2083333333333335,2.9583333333333335,1.875
106,103,2.5833333333333335,1.6666666666666667,1.5,3.0416666666666665,3.1666666666666665
107,100,1.9583333333333333,2.75,2.0,3.0,1.0
